,uic,Station,Code,Lat-coord,Lng-coord,Type,Type code,Randstad
299,8014228,Karlsruhe Hbf,KARLSR,48.9936223,8.400743,intercitystation,1,0.0
300,8400355,Kerkrade Centrum,KRD,50.861667633057,6.0574998855591,knooppuntStoptreinstation,0,0.0
301,8400359,Kesteren,KTR,51.9313869,5.5833465,stoptreinstation,0,0.0
302,8821451,Kijkuit,GKT,51.37867,4.46722,stoptreinstation,0,0.0
303,8400361,Klarenbeek,KBK,52.17805480957,6.0836110115051,stoptreinstation,0,0.0
304,8400362,Klimmen-Ransdaal,KMR,50.866390228271,5.8905553817749,stoptreinstation,0,0.0
305,8019023,Koblenz Hbf,KKO,50.351085,7.588649,intercitystation,1,0.0
306,8015458,Köln Hbf,KOLN,50.9432158,6.9589214,megastation,1,0.0
307,8015561,Köln Messe/Deutz,KKD,50.940874,6.975001,megastation,1,0.0
308,8015468,Köln West,KKW,50.943611,6.934444,intercitystation,1,0.0
309,8015321,Köln-Ehrenfeld,KKERP,50.951533,6.917276,stoptreinstation,0,0.0
310,8015541,Köln-Mülheim,KKM,50.958056,7.013333,intercitystation,1,0.0
311,8400363,Koog aan de Zaan,KZ,52.458610534668,4.8055553436279,stoptreinstation,0,1.0
312,8400366,Koudum-Molkwerum,KMW,52.9028197,5.4106913,stoptreinstation,0,0.0
313,8600858,Københavns Lufthavn St,ODENS,55.63,12.649167,intercitystation,1,0.0
314,8400367,Krabbendijke,KBD,51.433334350586,4.1169443130493,stoptreinstation,0,0.0
315,8400368,Krommenie-Assendelft,KMA,52.49511,4.75417,stoptreinstation,0,0.0
316,8400369,Kropswolde,KW,53.1617362,6.7220882,stoptreinstation,0,0.0
317,8400370,Kruiningen-Yerseke,KRG,51.465000152588,4.0372223854065,stoptreinstation,0,0.0
318,8102184,Kufstein,KUFST,47.5831,12.16568,intercitystation,1,0.0
319,8400382,Lage Zwaluwe,ZLW,51.69111251831,4.6630554199219,knooppuntStoptreinstation,0,0.0
320,8400548,Landgraaf,LG,50.896389007568,6.019166469574,knooppuntStoptreinstation,0,0.0
321,8774177,Landry,LANDRY,45.57414,6.73378,intercitystation,1,0.0
322,8400135,Lansingerland-Zoetermeer,LLZM,52.042222,4.517222,stoptreinstation,0,1.0
323,8021091,Leer (Ostfriesl),LEER,53.23165,7.465283,stoptreinstation,0,0.0
324,8400386,Leerdam,LDM,51.894721984863,5.0913887023926,stoptreinstation,0,0.0
325,8400387,Leeuwarden,LW,53.195835113525,5.7922220230103,knooppuntIntercitystation,1,0.0
326,8400389,Leeuwarden Camminghaburen,LWC,53.2021808,5.8422968,stoptreinstation,0,0.0
327,8021122,Legden,ELGD,52.034924,7.088538,stoptreinstation,0,0.0
328,8400390,Leiden Centraal,LEDN,52.166110992432,4.4816665649414,knooppuntIntercitystation,1,1.0
329,8400384,Leiden Lammenschans,LDL,52.146945953369,4.4924998283386,stoptreinstation,0,1.0
330,8400394,Lelystad Centrum,LLS,52.507778167725,5.4727778434753,knooppuntIntercitystation,1,0.0
331,8021117,Lette (Kr Coesfeld),ELET,51.8925,7.187,stoptreinstation,0,0.0
332,8833001,Leuven,LEUVEN,50.88136,4.71568,intercitystation,1,0.0
333,8400395,Lichtenvoorde-Groenlo,LTV,52.01188,6.59641,stoptreinstation,0,0.0
334,8841558,Liège-Carré,FLJ,50.64051,5.56197,stoptreinstation,0,0.0
335,8841004,Liège-Guillemins,LUIK,50.62436,5.56648,knooppuntIntercitystation,1,0.0
336,8841525,Liège-Saint-Lambert,FLGP,50.64648,5.57072,stoptreinstation,0,0.0
337,8841673,Liers,LSL,50.69822,5.56848,stoptreinstation,0,0.0
338,8722326,Lille Europe,LILLEE,50.639444,3.074722,intercitystation,1,0.0
339,8032572,Limburg Süd,FLB,50.382498,8.096112,stoptreinstation,0,0.0
340,8101073,Linz Hbf,LINZ,48.29018,14.29213,intercitystation,1,0.0
341,8400399,Lochem,LC,52.166667938232,6.4263887405395,stoptreinstation,0,0.0
342,8894201,Lokeren,FLK,51.107222,3.985833,stoptreinstation,0,0.0
343,7015400,London St. Pancras Int.,STP,51.531437,-0.126136,megastation,1,0.0
344,8400403,Loppersum,LP,53.3347145,6.7472625,stoptreinstation,0,0.0
345,8021113,Lüdinghausen,ELDH,51.76184,7.43165,stoptreinstation,0,0.0
346,8010098,Lünen Hbf,ELUE,51.61713,7.52949,stoptreinstation,0,0.0
347,8400405,Lunteren,LTN,52.085277557373,5.6244444847107,stoptreinstation,0,0.0
348,8400432,Maarheeze,MZ,51.304986,5.629796,stoptreinstation,0,0.0
349,8400417,Maarn,MRN,52.064167022705,5.3699998855591,knooppuntStoptreinstation,0,0.0
350,8400419,Maarssen,MAS,52.135276794434,5.0336112976074,stoptreinstation,0,1.0
351,8400424,Maastricht,MT,50.850276947021,5.7055554389954,knooppuntIntercitystation,1,0.0
352,8400449,Maastricht Noord,MTN,50.87087,5.71774,stoptreinstation,0,0.0
353,8400426,Maastricht Randwyck,MTR,50.838611602783,5.7172222137451,knooppuntStoptreinstation,0,0.0
354,8019051,Mainz Hbf,FMZ,50.001117,8.25872,intercitystation,1,0.0
355,7402611,Malmö Central,RINGS,55.609444,13.000833,intercitystation,1,0.0
356,8014008,Mannheim Hbf,MANNHE,49.479354,8.468921,intercitystation,1,0.0
357,8400427,Mantgum,MG,53.1296368,5.7131996,stoptreinstation,0,0.0
358,8400428,Mariënberg,MRB,52.50944519043,6.5752778053284,knooppuntSneltreinstation,1,0.0
359,8738264,Marne-la-Vallée-Chessy,MARNE,48.86826,2.78218,stoptreinstation,0,0.0
360,8775100,Marseille-St-Charles,MARS,43.30381,5.38195,intercitystation,1,0.0
361,8400430,Martenshoek,MTH,53.1607232,6.7402989,stoptreinstation,0,0.0
362,8822004,Mechelen,MECH,51.01758,4.48313,knooppuntIntercitystation,1,0.0
363,8400434,Meerssen,MES,50.882879392551,5.7509994506836,sneltreinstation,1,0.0
364,8894755,Melsele,LM,51.210556,4.286667,stoptreinstation,0,0.0
365,8400435,Meppel,MP,52.69083404541,6.1975002288818,knooppuntStoptreinstation,0,0.0
366,8021151,Metelen Land,EMTE,52.162444,7.254423,stoptreinstation,0,0.0
367,8400436,Middelburg,MDB,51.494720458984,3.6172223091126,stoptreinstation,0,0.0
368,8301645,Milano Porta Garibaldi,DOMOD,45.484722,9.187778,intercitystation,1,0.0
369,8841665,Milmort,BLTM,50.69301,5.59983,stoptreinstation,0,0.0
370,8013578,Minden (Westf),MINDEN,52.290138,8.934728,stoptreinstation,0,0.0
371,8015165,Mönchengladbach Hbf,MCGB,51.196583,6.446111,knooppuntIntercitystation,1,0.0
372,8400446,Mook-Molenhoek,MMLH,51.766262,5.879133,stoptreinstation,0,0.0
373,8774172,Moutiers-Salins-Brides,MOUT,45.48664,6.53105,stoptreinstation,0,0.0
374,8020347,München Hbf,MUNCHH,48.140203335951,11.558346748352,megastation,1,0.0
375,8020234,München Ost,STRAUB,48.1275,11.605,intercitystation,1,0.0
376,8023783,Münster (W) Zentrum Nord,ENHF,51.984987,7.63861,stoptreinstation,0,0.0
377,8021011,Münster (Westf) Hbf,MUNST,51.956892,7.635895,knooppuntIntercitystation,1,0.0
378,8021147,Münster-Häger,ENBE,52.022327,7.562668,stoptreinstation,0,0.0
379,8400452,Naarden-Bussum,NDB,52.280277252197,5.1569442749023,knooppuntStoptreinstation,0,1.0
380,8015149,Neuss Hbf,NEUSS,51.20444,6.68468,stoptreinstation,0,0.0
381,8824240,Niel,LNI,51.11154,4.33845,stoptreinstation,0,0.0
382,8400454,Nieuw Amsterdam,,52.718612670898,6.8486108779907,sneltreinstation,1,0.0
383,8400460,Nieuw Vennep,NVP,52.258888244629,4.6455554962158,stoptreinstation,0,1.0
384,8400455,Nieuwerkerk a/d IJssel,NWK,51.965278625488,4.6169443130493,stoptreinstation,0,1.0
385,8894714,Nieuwkerken-Waas,FNU,51.185556,4.185832,stoptreinstation,0,0.0
386,8400469,Nijkerk,NKK,52.222221374512,5.4938888549805,stoptreinstation,0,0.0
387,8400470,Nijmegen,NM,51.843612670898,5.8522224426269,knooppuntIntercitystation,1,0.0
388,8400475,Nijmegen Dukenburg,NMD,51.824165344238,5.7955555915833,stoptreinstation,0,0.0
389,8400477,Nijmegen Goffert,NMGO,51.8273,5.822722,stoptreinstation,0,0.0
390,8400468,Nijmegen Heyendaal,NMH,51.826946258545,5.8674998283386,stoptreinstation,0,0.0
391,8400451,Nijmegen Lent,NML,51.863154,5.859625,stoptreinstation,0,0.0
392,8400472,Nijverdal,NVD,52.366111,6.462,stoptreinstation,0,0.0
393,8821105,Noorderkempen,NDKP,51.358088,4.633977,knooppuntIntercitystation,1,0.0
394,8021149,Nordwalde,ENOW,52.077618,7.461706,stoptreinstation,0,0.0
395,8400466,Nunspeet,NS,52.370834350586,5.7852778434753,stoptreinstation,0,0.0
396,8022193,Nürnberg Hbf,NURNB,49.4449634,11.0826087,intercitystation,1,0.0
397,8400467,Nuth,NH,50.919445037842,5.8927779197693,stoptreinstation,0,0.0
398,8400480,Obdam,OBD,52.67805480957,4.9072222709656,stoptreinstation,0,0.0
399,8010263,Oberhausen Hbf,OBERH,51.47512,6.852038,knooppuntStoptreinstation,0,0.0
400,8010266,Oberhausen-Sterkrade,OBERHS,51.512222,6.843611,stoptreinstation,0,0.0
401,8021152,Ochtrup,EOP,52.201703,7.182643,stoptreinstation,0,0.0
402,8014309,Offenburg,RO,48.476475,7.946723,sneltreinstation,1,0.0
403,8400482,Oisterwijk,OT,51.582221984863,5.1941666603088,stoptreinstation,0,0.0
404,8400483,Oldenzaal,ODZ,52.30638885498,6.9347224235535,stoptreinstation,0,0.0
405,8400486,Olst,OST,52.334720611572,6.1130557060242,intercitystation,1,0.0
406,8400487,Ommen,OMN,52.50944519043,6.4158334732056,knooppuntSneltreinstation,1,0.0
407,8400489,Oosterbeek,OTB,51.994998931885,5.8400001525879,stoptreinstation,0,0.0
408,8400494,Opheusden,OP,51.9261615,5.6371145,stoptreinstation,0,0.0
409,8021025,Osnabrück Hbf,OSNH,52.272851,8.061781,megastation,1,0.0
410,8400495,Oss,O,51.765556335449,5.5322222709656,knooppuntIntercitystation,1,0.0
411,8400496,Oss West,OW,51.758056640625,5.5055556297302,stoptreinstation,0,0.0
412,8400498,Oudenbosch,ODB,51.587776184082,4.5333333015442,stoptreinstation,0,0.0
413,8400501,Overveen,OVN,52.391109466553,4.6061110496521,stoptreinstation,0,1.0
414,8727100,Paris-Nord,PARIS,48.87977,2.35575,megastation,1,0.0
415,8026506,Passau Hbf,PASS,48.573426952347,13.450870513916,intercitystation,1,0.0
416,8029060,Plochingen,TP,48.71308,9.41081,sneltreinstation,1,0.0
417,8010286,Praest,EPRA,51.821944,6.345556,stoptreinstation,0,0.0
418,8010100,Preussen,EPRN,51.58833,7.53933,stoptreinstation,0,0.0
419,8400508,Purmerend,PMR,52.50305557251,4.9536108970642,knooppuntStoptreinstation,0,0.0
420,8400506,Purmerend Overwhere,PMO,52.511390686035,4.9683332443237,stoptreinstation,0,0.0
421,8400499,Purmerend Weidevenne,PMW,52.496590632542,4.9356293678284,stoptreinstation,0,0.0
422,8400509,Putten,PT,52.264999389648,5.5752778053284,stoptreinstation,0,0.0
423,8822715,Puurs,FRP,51.07716,4.28273,stoptreinstation,0,0.0
424,8400513,Raalte,RAT,52.391666412354,6.2775001525879,stoptreinstation,0,0.0
425,8400515,Ravenstein,RVS,51.794166564941,5.6358332633972,stoptreinstation,0,0.0
426,8026294,Regensburg Hbf,REGENB,49.011672,12.099617,intercitystation,1,0.0
427,8400518,Reuver,RV,51.28321916653,6.0789585113525,stoptreinstation,0,0.0
428,8400519,Rheden,RH,52.0101,6.0314,stoptreinstation,0,0.0
429,8021067,Rheine,RHEINE,52.276299,7.434255,knooppuntIntercitystation,1,0.0
430,8400517,Rhenen,RHN,51.958610534668,5.5783333778381,knooppuntStoptreinstation,0,0.0
431,8400538,Rijssen,RSN,52.3122215271,6.5202779769897,stoptreinstation,0,0.0
432,8400505,Rijswijk,RSW,52.039722442627,4.3191666603088,stoptreinstation,0,1.0
433,8400521,Rilland-Bath,RB,51.422779083252,4.1611108779907,stoptreinstation,0,0.0
434,8400523,Roermond,RM,51.193054199219,5.9941668510437,knooppuntIntercitystation,1,0.0
435,8400525,Roodeschool,RD,53.421262,6.7587,stoptreinstation,0,0.0
436,8400526,Roosendaal,RSD,51.540279388428,4.4583334922791,knooppuntIntercitystation,1,0.0
437,8021121,Rosendahl-Holtwick,EHW,51.99946726041,7.1215009689331,stoptreinstation,0,0.0
438,8020174,Rosenheim,ROSENH,47.85,12.119167,intercitystation,1,0.0
439,8400524,Rosmalen,RS,51.714721679688,5.3680553436279,stoptreinstation,0,0.0
440,8400507,Rotterdam Alexander,RTA,51.951946258545,4.5536112785339,intercitystation,1,1.0
441,8400529,Rotterdam Blaak,RTB,51.920276641846,4.4888887405395,stoptreinstation,0,1.0
442,8400530,Rotterdam Centraal,RTD,51.92499923706,4.468888759613,megastation,1,1.0
443,8400542,Rotterdam Lombardijen,RLB,51.880001068115,4.531388759613,stoptreinstation,0,1.0
444,8400531,Rotterdam Noord,RTN,51.942222595215,4.4816665649414,stoptreinstation,0,1.0
445,8400534,Rotterdam Stadion,RTST,51.893890380859,4.5197219848633,facultatiefStation,2,1.0
446,8400533,Rotterdam Zuid,RTZ,51.904445648193,4.5102777481079,stoptreinstation,0,1.0
447,8822848,Ruisbroek-Sauvegarde,FSV,51.08115,4.32551,stoptreinstation,0,0.0
448,8400537,Ruurlo,RL,52.0810888,6.4492656,stoptreinstation,0,0.0
449,8101114,Salzburg Hbf,SCHARD,47.813056,13.045833,intercitystation,1,0.0
450,8400543,Santpoort Noord,SPTN,52.43388748169,4.6325001716614,stoptreinstation,0,1.0
451,8400544,Santpoort Zuid,SPTZ,52.419723510742,4.6313886642456,stoptreinstation,0,1.0
452,8400603,Sassenheim,SSH,52.215278,4.517222,stoptreinstation,0,1.0
453,8400547,Sauwerd,SWD,53.29113,6.5404,stoptreinstation,0,0.0
454,8400549,Schagen,SGN,52.784442901611,4.8052778244019,stoptreinstation,0,0.0
455,8400551,Scheemda,SDA,53.1655362,6.9777775,stoptreinstation,0,0.0
456,8824232,Schelle,SCHLL,51.12555,4.34023,stoptreinstation,0,0.0
457,8400553,Schiedam Centrum,SDM,51.921243812803,4.4089937210083,stoptreinstation,0,1.0
458,8400555,Schin op Geul,SOG,50.856388092041,5.8722224235535,stoptreinstation,0,0.0
459,8400554,Schinnen,SN,50.939167022705,5.8744444847107,stoptreinstation,0,0.0
460,8400561,Schiphol Airport,SHL,52.30944442749,4.7619442939758,megastation,1,1.0
461,8008136,Schwelm,KSWE,51.290526,7.289681,stoptreinstation,0,0.0
462,8008016,Schwerte (Ruhr),ESRT,51.442281,7.55896,stoptreinstation,0,0.0
463,8021112,Selm,ESEM,51.707885,7.453396,stoptreinstation,0,0.0
464,8021120,Selm-Beifang,ESEB,51.692947,7.454829,stoptreinstation,0,0.0
465,8015588,Siegburg/Bonn,KSB,50.7939411,7.2030017,stoptreinstation,0,0.0
466,8894425,Sinaai,LSW,51.143333,4.068889,stoptreinstation,0,0.0
467,8821543,Sint-Mariaburg,MARIA,51.29126,4.43495,stoptreinstation,0,0.0
468,8894508,Sint-Niklaas,FSN,51.171944,4.144167,stoptreinstation,0,0.0
469,8400564,Sittard,STD,51.001667022705,5.8586111068726,knooppuntIntercitystation,1,0.0
470,8400565,Sliedrecht,SDT,51.829723358154,4.7783331871033,stoptreinstation,0,1.0
471,8400497,Sliedrecht Baanhoek,SDTB,51.829722,4.743333,stoptreinstation,0,1.0
472,8400566,Sneek,SK,53.0328688,5.6523969,knooppuntStoptreinstation,0,0.0
473,8400574,Sneek Noord,SKND,53.0409319,5.6631808,stoptreinstation,0,0.0
474,8400567,Soest,ST,52.173332214355,5.3099999427795,knooppuntStoptreinstation,0,1.0
475,8400571,Soest Zuid,STZ,52.165279388428,5.3030557632446,stoptreinstation,0,1.0
476,8400569,Soestdijk,SD,52.183612823486,5.3000001907349,stoptreinstation,0,1.0
477,8400572,Spaubeek,SBK,50.94327,5.850529,stoptreinstation,0,0.0
478,8101032,St.Pölten Hbf,POLTEN,48.20769,15.62591,intercitystation,1,0.0
479,8400575,Stavoren,STV,52.8865535,5.3600212,stoptreinstation,0,0.0
480,8400576,Stedum,STM,53.3262092,6.6875551,stoptreinstation,0,0.0
481,8400578,Steenwijk,SWK,52.791510992432,6.1145557632446,intercitystation,1,0.0
482,8021150,Steinfurt-Borghorst,EBGO,52.118791,7.397581,stoptreinstation,0,0.0
483,8021143,Steinfurt-Burgsteinfurt,EBFT,52.147384,7.32934,stoptreinstation,0,0.0
484,8071069,Steinfurt-Grottenkamp,EGRK,52.123439,7.376031,stoptreinstation,0,0.0
485,8024062,Stendal,LS,52.594723,11.854412,intercitystation,1,0.0
486,8029034,Stuttgart Hbf,TS,48.784084,9.181635,knooppuntIntercitystation,1,0.0
487,8400582,Susteren,SRN,51.061389923096,5.8630557060242,stoptreinstation,0,0.0
488,8400583,Swalmen,SM,51.23582,6.03228,stoptreinstation,0,0.0
489,8400591,Tegelen,TG,51.33894,6.14253,stoptreinstation,0,0.0
490,8400592,Terborg,TBG,51.9224549,6.3642466,stoptreinstation,0,0.0
491,8400596,Tiel,TL,51.889446258545,5.4222221374512,knooppuntStoptreinstation,0,0.0
492,8400600,Tiel Passewaaij,TPSW,51.873889923096,5.39222240448,stoptreinstation,0,0.0
493,8400597,Tilburg,TB,51.560554504395,5.0836110115051,knooppuntIntercitystation,1,0.0
494,8400598,Tilburg Reeshof,TBR,51.573612213135,4.9944443702698,stoptreinstation,0,0.0
495,8400594,Tilburg Universiteit,TBU,51.564985,5.051778,stoptreinstation,0,0.0
496,8831310,Tongeren,FTG,50.784167,5.473056,stoptreinstation,0,0.0
497,8015572,Troisdorf,KT,50.813889,7.150833,intercitystation,1,0.0
498,8400599,Twello,TWL,52.237777709961,6.0986108779907,stoptreinstation,0,0.0
499,8400615,Uitgeest,UTG,52.521667480469,4.7016668319702,knooppuntStoptreinstation,0,0.0
500,8400617,Uithuizen,UHZ,53.4099568,6.6748869,stoptreinstation,0,0.0
501,8400618,Uithuizermeeden,UHM,53.4145845,6.7202975,stoptreinstation,0,0.0
502,8029103,Ulm Hbf,TU,48.399015,9.982165,sneltreinstation,1,0.0
503,8010382,Unna,EUN,51.5385828,7.6953056,stoptreinstation,0,0.0
504,8400619,Usquert,UST,53.4014742,6.6093776,stoptreinstation,0,0.0
505,8400621,Utrecht Centraal,UT,52.088890075684,5.1102776527405,megastation,1,1.0
506,8400607,Utrecht Leidsche Rijn,UTLR,52.09896,5.06523,stoptreinstation,0,1.0
507,8400623,Utrecht Lunetten,UTLN,52.06555557251,5.144166469574,stoptreinstation,0,1.0
508,8400624,Utrecht Maliebaan,UTM,52.087776184082,5.1313886642456,stoptreinstation,0,1.0
509,8400620,Utrecht Overvecht,UTO,52.110000610352,5.1247220039368,knooppuntStoptreinstation,0,1.0
510,8400614,Utrecht Terwijde,UTT,52.1000753,5.0439547,stoptreinstation,0,1.0
511,8400606,Utrecht Vaartsche Rijn,UTVR,52.078889,5.121667,knooppuntStoptreinstation,0,1.0
512,8400613,Utrecht Zuilen,UTZL,52.103055,5.09,stoptreinstation,0,1.0
513,8776302,Valence TGV,VALTGV,44.9278,4.89321,stoptreinstation,0,0.0
514,8400632,Valkenburg,VK,50.869720458984,5.8322219848633,knooppuntSneltreinstation,1,0.0
515,8400635,Varsseveld,VSV,51.937257,6.458839,stoptreinstation,0,0.0
516,8400636,Veendam,VDM,53.10324,6.88475,knooppuntStoptreinstation,0,0.0
517,8400627,Veenendaal Centrum,VNDC,52.020000457764,5.548611164093,knooppuntStoptreinstation,0,0.0
518,8400628,Veenendaal West,VNDW,52.028057098389,5.531388759613,stoptreinstation,0,0.0
519,8400637,Veenendaal-De Klomp,KLP,52.045833587646,5.5738887786865,stoptreinstation,0,0.0
520,8400640,Velp,VP,51.994720458984,5.9802780151367,stoptreinstation,0,0.0
521,8302593,Venezia Santa Lucia,MEREL,45.4410734,12.3188549,intercitystation,1,0.0
522,8400644,Venlo,VL,51.363609313965,6.1727776527405,knooppuntIntercitystation,1,0.0
523,8400646,Venray,VRY,51.526568099007,6.0141777992248,knooppuntStoptreinstation,0,0.0
524,8400647,Vierlingsbeek,VLB,51.59193,5.99714,stoptreinstation,0,0.0
525,8015122,Viersen,VIERS,51.25516,6.40388,stoptreinstation,0,0.0
526,8846201,Visé,FVS,50.73781,5.69232,knooppuntStoptreinstation,0,0.0
527,8400651,Vleuten,VTN,52.103056,5.007404,stoptreinstation,0,1.0
528,8400652,Vlissingen,VS,51.445835113525,3.5952777862549,knooppuntIntercitystation,1,0.0
529,8400653,Vlissingen Souburg,VSS,51.464721679688,3.5952777862549,stoptreinstation,0,0.0
530,8400656,Voerendaal,VDL,50.887222290039,5.9302778244019,stoptreinstation,0,0.0
531,8400658,Voorburg,VB,52.066665649414,4.3594446182251,stoptreinstation,0,1.0
532,8400655,Voorhout,VH,52.224445343018,4.4844446182251,stoptreinstation,0,1.0
533,8400659,Voorschoten,VST,52.1252784729,4.4324998855591,stoptreinstation,0,1.0
534,8400668,Voorst-Empe,VEM,52.157501220703,6.1436109542847,stoptreinstation,0,0.0
535,8400661,Vorden,VD,52.1071949,6.3170457,stoptreinstation,0,0.0
536,8400664,Vriezenveen,VZ,52.40203,6.60041,stoptreinstation,0,0.0
537,8400666,Vroomshoop,VHP,52.4571921,6.5696679,stoptreinstation,0,0.0
538,8400667,Vught,VG,51.655555725098,5.2919445037842,stoptreinstation,0,0.0
539,8400675,Waddinxveen,WAD,52.044166564941,4.6497220993042,stoptreinstation,0,1.0
540,8400674,Waddinxveen Noord,WADN,52.055000305176,4.6483335494995,stoptreinstation,0,1.0
541,8400677,Waddinxveen Triangel,WADT,52.02725,4.6491,stoptreinstation,0,1.0
542,8400679,Warffum,WFM,53.3908431,6.5671364,stoptreinstation,0,0.0
543,8021239,Weener,WR,53.16311,7.3442,stoptreinstation,0,0.0
544,8400684,Weert,WT,51.248611450195,5.7036108970642,intercitystation,1,0.0
545,8400685,Weesp,WP,52.3127784729,5.0430555343628,knooppuntStoptreinstation,0,1.0
546,8400686,Wehl,WL,51.9578065,6.213844,stoptreinstation,0,0.0
547,8101081,Wels Hbf,WELS,48.166111,14.026667,intercitystation,1,0.0
548,8010275,Wesel,WESEL,51.655833,6.627222,stoptreinstation,0,0.0
549,8400688,Westervoort,WTV,51.96286,5.9695,stoptreinstation,0,0.0
550,8400690,Wezep,WZ,52.454166412354,6.0025000572205,stoptreinstation,0,0.0
551,8101003,Wien Hbf,WBF,48.185,16.375833,intercitystation,1,0.0
552,8101008,Wien Hütteldorf,WIENH,48.197222,16.261389,intercitystation,1,0.0
553,8400691,Wierden,WDN,52.361389160156,6.5916666984558,knooppuntStoptreinstation,0,0.0
554,8400710,Wijchen,WC,51.811668395996,5.730833530426,stoptreinstation,0,0.0
555,8400711,Wijhe,WH,52.390277862549,6.1405553817749,intercitystation,1,0.0
556,8821436,Wildert,GWD,51.4277061,4.4633962,stoptreinstation,0,0.0
557,8400696,Winschoten,WS,53.1392377,7.035101,knooppuntStoptreinstation,0,0.0
558,8400697,Winsum,WSM,53.3300994,6.5202905,stoptreinstation,0,0.0
559,8400698,Winterswijk,WW,51.9677307,6.7155181,knooppuntStoptreinstation,0,0.0
560,8400700,Winterswijk West,WWW,51.97453,6.70417,stoptreinstation,0,0.0
561,8400702,Woerden,WD,52.084999084473,4.8936109542847,knooppuntStoptreinstation,0,1.0
562,8400704,Wolfheze,WF,52.005554199219,5.7936110496521,stoptreinstation,0,0.0
563,8013017,Wolfsburg Hbf,HWOB,52.429492,10.788195,sneltreinstation,1,0.0
564,8400705,Wolvega,WV,52.880832672119,6.0036110877991,stoptreinstation,0,0.0
565,8101170,Wörgl,WORGL,47.49178,12.06059,intercitystation,1,0.0
566,8400706,Workum,WK,52.9724864,5.4564285,stoptreinstation,0,0.0
567,8400707,Wormerveer,WM,52.489166259766,4.7922220230103,stoptreinstation,0,0.0
568,8008143,Wuppertal Hbf,WUPPH,51.25433,7.14939,stoptreinstation,0,0.0
569,8008142,Wuppertal-Barmen,KWBA,51.267082,7.195929,stoptreinstation,0,0.0
570,8008138,Wuppertal-Oberbarmen,KWO,51.273839,7.221483,stoptreinstation,0,0.0
571,8008082,Wuppertal-Vohwinkel,WUPPV,51.23351,7.07237,stoptreinstation,0,0.0
572,8022534,Würzburg Hbf,WURZB,49.80179,9.9358,intercitystation,1,0.0
573,8400731,Zaandam,ZD,52.438888549805,4.8136110305786,knooppuntIntercitystation,1,1.0
574,8400728,Zaandam Kogerveld,ZDK,52.456665039062,4.8202776908875,stoptreinstation,0,1.0
575,8400364,Zaandijk Zaanse Schans,ZZS,52.469165802002,4.8049998283386,knooppuntStoptreinstation,0,1.0
576,8400732,Zaltbommel,ZBM,51.80888748169,5.2633333206177,stoptreinstation,0,0.0
577,8400733,Zandvoort aan Zee,ZVT,52.3752784729,4.5327777862549,stoptreinstation,0,1.0
578,8400734,Zetten-Andelst,ZA,51.920056,5.7228408,stoptreinstation,0,0.0
579,8400735,Zevenaar,ZV,51.923053741455,6.0719442367554,knooppuntStoptreinstation,0,0.0
580,8400737,Zevenbergen,ZVB,51.64042,4.60904,stoptreinstation,0,0.0
581,8400741,Zoetermeer,ZTM,52.047500610352,4.4772224426269,knooppuntStoptreinstation,0,1.0
582,8400740,Zoetermeer Oost,ZTMO,52.046390533447,4.4927778244019,stoptreinstation,0,1.0
583,8400742,Zuidbroek,ZB,53.159612280006,6.8679141998291,knooppuntStoptreinstation,0,0.0
584,8400743,Zuidhorn,ZH,53.2486292,6.4062361,stoptreinstation,0,0.0
585,8503000,Zürich HB,ZUE,47.37819,8.5392,intercitystation,1,0.0
586,8400744,Zutphen,ZP,52.145278930664,6.1941666603088,knooppuntIntercitystation,1,0.0
587,8400752,Zwijndrecht,ZWD,51.814998626709,4.6416668891907,stoptreinstation,0,1.0
588,8894821,Zwijndrecht (B),LZD,51.214167,4.33,stoptreinstation,0,0.0
589,8400747,Zwolle,ZL,52.504722595215,6.0919442176819,knooppuntIntercitystation,1,0.0
590,8400746,Zwolle Stadshagen,ZLSH,52.52764,6.05146,stoptreinstation,0,0.0
